Koordinatensystem : Lambert konform konisch
Rechtswert        : 3941500 Meter
Hochwert          : 2453500 Meter
Hoehenlage        : 253 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3941500 2453500 11 11 22   7.7  996 160  2.4 6  5.5  82    0    0 315 -337  2
3941500 2453500 11 11 23   6.9  995 168  1.6 4  5.4  83    0    0 293 -335  2
3941500 2453500 11 11 24   6.3  994 148  1.9 2  5.2  85    0    0 271 -333  2
3941500 2453500 11 12  1   6.5  994 209  2.1 1  5.2  86    0    0 257 -331  2
3941500 2453500 11 12  2   5.7  994 245  1.4 2  5.1  86    0    0 257 -330  2
3941500 2453500 11 12  3   5.3  993 222  1.5 0  5.0  88    0    0 251 -329  2
3941500 2453500 11 12  4   4.3  993 177  1.9 1  4.9  90    0    0 245 -331  2
3941500 2453500 11 12  5   4.2  993 174  1.9 2  4.7  90    0    0 251 -334  2
3941500 2453500 11 12  6   4.4  992 154  1.8 1  4.5  86    0    0 250 -337  2
3941500 2453500 11 12  7   3.3  992 157  1.9 3  4.4  86    0    0 251 -340  2
3941500 2453500 11 12  8   3.0  991 158  2.1 3  4.3  89    0    5 258 -344  2
3941500 2453500 11 12  9   3.2  991 163  1.9 2  4.3  89   31   57 253 -348  2
3941500 2453500 11 12 10   5.7  991 168  2.3 2  4.7  88   98  103 251 -352  2
3941500 2453500 11 12 11   7.9  991 159  2.5 2  5.3  84  177  123 259 -360  2
3941500 2453500 11 12 12  10.8  990 174  2.7 2  5.6  76  209  138 267 -370  2
3941500 2453500 11 12 13  13.1  990 166  2.7 2  6.0  67  234  128 277 -380  2
3941500 2453500 11 12 14  13.9  989 147  2.5 2  6.1  62  205  118 285 -387  2
3941500 2453500 11 12 15  15.1  988 173  1.3 3  6.2  59  152   91 295 -388  2
3941500 2453500 11 12 16  14.1  987  83  0.9 6  6.2  58   69   60 314 -384  2
3941500 2453500 11 12 17  12.4  987  56  1.2 7  6.1  62    3   16 328 -377  2
3941500 2453500 11 12 18  12.2  987 206  1.3 6  6.1  67    0    0 325 -370  2
3941500 2453500 11 12 19  11.6  988 299  1.1 4  6.1  69    0    0 309 -365  2
3941500 2453500 11 12 20  10.1  988 163  2.0 3  6.2  74    0    0 290 -363  2
3941500 2453500 11 12 21   9.6  988 210  2.1 4  6.1  78    0    0 286 -361  2
3941500 2453500 11 12 22   9.3  989 213  1.6 5  6.0  79    0    0 296 -358  2
3941500 2453500 11 12 23   8.1  988 229  2.0 4  5.9  82    0    0 293 -355  2
3941500 2453500 11 12 24   8.7  988 159  2.1 4  5.7  81    0    0 287 -353  2
3941500 2453500 11 13  1   8.3  988 251  1.7 3  5.7  80    0    0 281 -350  2
3941500 2453500 11 13  2   7.6  988 287  1.9 3  5.7  83    0    0 274 -348  2
3941500 2453500 11 13  3   5.9  988 273  2.3 3  5.5  87    0    0 270 -346  2
3941500 2453500 11 13  4   6.5  988 351  1.3 1  5.5  90    0    0 256 -345  2
3941500 2453500 11 13  5   6.2  988 253  1.4 1  5.4  88    0    0 244 -345  2
3941500 2453500 11 13  6   5.5  988 263  0.9 2  5.2  87    0    0 249 -345  2
3941500 2453500 11 13  7   4.8  988 170  1.2 4  4.9  88    0    0 264 -346  2
3941500 2453500 11 13  8   4.0  988 307  1.4 3  4.7  88    0    5 267 -346  2
3941500 2453500 11 13  9   5.5  989 282  1.5 5  4.8  88   36   57 274 -348  2
3941500 2453500 11 13 10   6.5  990  23  0.9 4  5.3  89  105  101 283 -353  2
3941500 2453500 11 13 11   7.9  990  95  1.6 4  5.5  85  171  128 281 -360  2
3941500 2453500 11 13 12   9.4  990  30  1.4 4  5.4  76  202  145 285 -369  2
3941500 2453500 11 13 13  10.9  991  52  1.8 2  5.5  70  227  136 276 -377  2
3941500 2453500 11 13 14  11.5  991  25  2.1 2  5.7  67  189  127 268 -382  2
3941500 2453500 11 13 15  11.6  990  50  2.2 3  5.7  66  104  112 276 -382  2
3941500 2453500 11 13 16  10.6  990  49  2.0 4  5.6  66   35   67 286 -377  2
3941500 2453500 11 13 17   8.6  990  64  2.7 5  5.4  71    4   15 293 -368  2
3941500 2453500 11 13 18   6.7  991  85  2.8 4  5.2  77    0    0 287 -360  2
3941500 2453500 11 13 19   6.0  992 110  3.4 3  4.9  80    0    0 272 -355  2
3941500 2453500 11 13 20   5.8  992 105  3.3 3  4.7  80    0    0 267 -351  2
3941500 2453500 11 13 21   5.0  993 116  3.2 3  4.5  80    0    0 266 -347  2
3941500 2453500 11 13 22   4.8  994  64  2.5 2  4.5  82    0    0 260 -344  2
3941500 2453500 11 13 23   4.4  994 319  1.8 2  4.4  82    0    0 254 -342  2
3941500 2453500 11 13 24   4.3  995 360  1.9 4  4.4  83    0    0 265 -340  2
3941500 2453500 11 14  1   5.2  995 233  1.5 5  4.5  84    0    0 283 -338  2
3941500 2453500 11 14  2   5.6  995  23  1.3 6  4.7  82    0    0 296 -336  2
3941500 2453500 11 14  3   5.7  995 140  2.1 8  4.6  80    0    0 312 -332  2
3941500 2453500 11 14  4   5.9  995  92  2.1 7  4.6  79    0    0 316 -329  2
3941500 2453500 11 14  5   5.7  995 113  2.0 7  4.6  79    0    0 310 -328  2
3941500 2453500 11 14  6   5.4  995  79  1.9 7  4.5  79    0    0 309 -328  2
3941500 2453500 11 14  7   5.3  995  48  2.1 8  4.5  80    0    0 315 -327  2
3941500 2453500 11 14  8   5.1  995 123  2.5 8  4.4  79    0    1 318 -327  2
3941500 2453500 11 14  9   5.2  996 314  2.7 8  4.4  78    1   43 317 -327  2
3941500 2453500 11 14 10   5.5  996 116  2.4 8  4.3  77    1   84 315 -332  2
3941500 2453500 11 14 11   5.9  996  58  2.4 7  4.3  75    0   92 310 -341  2
3941500 2453500 11 14 12   6.4  996 123  2.5 6  4.3  73    0  108 301 -351  2
3941500 2453500 11 14 13   6.7  995  89  2.5 5  4.4  71   10  155 293 -360  2
3941500 2453500 11 14 14   7.7  994  61  2.7 6  4.4  69   47  173 294 -366  2
3941500 2453500 11 14 15   7.1  993  99  2.1 5  4.4  68   60  139 294 -366  2
3941500 2453500 11 14 16   6.6  993  87  2.3 6  4.3  69   21   74 291 -362  2
3941500 2453500 11 14 17   5.9  993 148  2.9 7  4.3  71    2   16 297 -354  2
3941500 2453500 11 14 18   5.4  993 199  2.6 7  4.2  73    0    0 298 -345  2
3941500 2453500 11 14 19   5.4  992 181  2.6 6  4.2  73    0    0 295 -340  2
3941500 2453500 11 14 20   5.5  993 203  2.8 6  4.1  72    0    0 291 -336  2
3941500 2453500 11 14 21   5.5  992 206  2.7 8  4.1  72    0    0 299 -334  2
3941500 2453500 11 14 22   5.3  992 231  2.7 6  4.1  71    0    0 299 -331  2
3941500 2453500 11 14 23   4.9  992 217  3.7 6  4.0  72    0    0 289 -329  2
3941500 2453500 11 14 24   4.6  991 233  2.3 8  3.9  73    0    0 296 -326  2
3941500 2453500 11 15  1   4.5  990 187  2.4 7  4.0  74    0    0 301 -323  2
3941500 2453500 11 15  2   4.5  990 249  1.9 7  4.0  75    0    0 296 -320  2
3941500 2453500 11 15  3   4.3  989 206  2.1 7  4.0  75    0    0 295 -318  2
3941500 2453500 11 15  4   4.0  989 197  2.5 8  4.0  76    0    0 298 -318  2
3941500 2453500 11 15  5   3.7  988 198  2.7 7  4.0  78    0    0 297 -318  2
3941500 2453500 11 15  6   3.5  988 198  2.9 7  4.0  79    0    0 293 -320  2
3941500 2453500 11 15  7   3.1  987 200  3.1 8  3.9  80    0    0 298 -322  2
3941500 2453500 11 15  8   3.1  986 228  1.8 8  3.9  81    0    0 303 -321  2
3941500 2453500 11 15  9   2.9  986 236  1.6 8  3.9  81    6   48 304 -321  2
3941500 2453500 11 15 10   3.0  986 193  2.2 7  3.9  80    2   82 300 -326  2
3941500 2453500 11 15 11   3.0  985 110  2.5 7  3.9  80    0   95 296 -336  2
3941500 2453500 11 15 12   3.7  984  31  1.7 8  4.0  80   11  155 305 -347  2
3941500 2453500 11 15 13   4.8  983   8  1.6 7  4.1  77   47  181 309 -356  2
3941500 2453500 11 15 14   5.9  982   0  1.6 5  4.2  73  101  167 298 -361  2
3941500 2453500 11 15 15   5.7  981  31  1.7 4  4.2  71   68  127 286 -361  2
3941500 2453500 11 15 16   5.1  980  32  1.5 5  4.3  74   19   66 287 -357  2
3941500 2453500 11 15 17   4.5  980 339  2.2 7  4.5  81    0   11 301 -348  2
3941500 2453500 11 15 18   4.3  979 311  3.1 7  4.6  85    0    0 310 -337  2
3941500 2453500 11 15 19   4.3  980 265  2.1 7  4.6  87    0    0 309 -332  2
3941500 2453500 11 15 20   4.6  979 218  1.6 7  4.7  86    0    0 308 -332  2
3941500 2453500 11 15 21   4.4  979 236  1.8 8  4.7  86    0    0 313 -331  2
3941500 2453500 11 15 22   4.7  978 357  1.9 7  4.8  88    0    0 312 -334  2
3941500 2453500 11 15 23   4.7  978  46  1.3 6  5.0  90    0    0 301 -338  2
3941500 2453500 11 15 24   4.7  978 247  1.5 7  5.1  92    0    0 301 -339  2
3941500 2453500 11 16  1   4.4  977 336  1.4 7  5.1  93    0    0 305 -340  2
3941500 2453500 11 16  2   4.2  977 167  1.2 4  5.0  93    0    0 288 -341  2
3941500 2453500 11 16  3   4.5  976 260  1.4 5  4.9  92    0    0 278 -341  2
3941500 2453500 11 16  4   4.9  976 354  0.7 7  5.0  91    0    0 294 -341  2
3941500 2453500 11 16  5   4.8  975 253  1.7 7  5.1  91    0    0 306 -341  2
3941500 2453500 11 16  6   4.9  974 160  1.8 7  5.1  91    0    0 306 -341  2
3941500 2453500 11 16  7   5.1  974 195  1.9 8  5.1  90    0    0 311 -341  2
3941500 2453500 11 16  8   5.6  974 259  2.0 7  5.0  86    0    0 312 -341  2
3941500 2453500 11 16  9   5.3  974 249  2.7 7  5.1  87    1   40 305 -341  2
3941500 2453500 11 16 10   6.1  974 241  2.5 6  5.4  90    4   89 300 -341  2
3941500 2453500 11 16 11   7.6  973 269  3.7 5  5.6  87    0   93 288 -341  2
3941500 2453500 11 16 12   7.3  973 268  4.7 7  5.6  84    0   70 296 -342  2
3941500 2453500 11 16 13   7.4  972 285  4.7 7  5.4  81    0   48 306 -342  2
3941500 2453500 11 16 14   7.2  972 270  5.6 6  5.1  78    0   67 298 -344  2
3941500 2453500 11 16 15   6.3  971 265  4.4 5  5.1  79    5   92 288 -348  2
3941500 2453500 11 16 16   6.9  971 265  5.0 7  4.9  77   22   66 291 -347  2
3941500 2453500 11 16 17   6.7  971 262  5.7 7  4.6  72    4   16 299 -343  2
3941500 2453500 11 16 18   6.4  972 285  5.4 7  4.6  74    0    0 296 -340  2
3941500 2453500 11 16 19   4.5  973 271  5.2 8  4.6  79    0    0 295 -336  2
3941500 2453500 11 16 20   5.5  973 281  5.7 8  4.6  81    0    0 298 -331  2
3941500 2453500 11 16 21   5.8  974 294  4.7 6  4.7  79    0    0 292 -327  2
3941500 2453500 11 16 22   5.4  974 299  5.1 7  4.5  77    0    0 286 -326  2
3941500 2453500 11 16 23   4.9  976 303  4.1 6  4.4  77    0    0 284 -324  2
3941500 2453500 11 16 24   3.6  976 293  3.1 4  4.1  78    0    0 269 -322  2
3941500 2453500 11 17  1   2.9  977 281  3.9 1  4.0  81    0    0 243 -319  2
3941500 2453500 11 17  2   2.2  978 266  3.0 0  3.9  84    0    0 222 -318  2
3941500 2453500 11 17  3   2.5  979 280  3.2 1  3.9  84    0    0 221 -316  2
3941500 2453500 11 17  4   3.0  979 270  3.2 3  3.8  79    0    0 234 -315  2
3941500 2453500 11 17  5   2.9  979 279  2.6 5  3.8  78    0    0 253 -314  2
3941500 2453500 11 17  6   3.3  980 273  3.3 5  3.9  79    0    0 261 -314  2
3941500 2453500 11 17  7   3.3  980 274  2.6 7  4.0  80    0    0 271 -316  2
3941500 2453500 11 17  8   3.5  980 269  2.9 7  4.0  80    0    1 281 -318  2
3941500 2453500 11 17  9   3.3  981 268  3.6 7  4.0  80    3   38 282 -320  2
3941500 2453500 11 17 10   3.8  981 270  4.3 5  4.0  78   34   84 275 -323  2
3941500 2453500 11 17 11   4.1  982 248  3.5 5  4.0  76    3  101 266 -327  2
3941500 2453500 11 17 12   3.9  982 261  3.3 7  4.1  79    0   68 278 -330  2
3941500 2453500 11 17 13   4.5  982 278  3.0 7  4.3  81    0   59 289 -332  2
3941500 2453500 11 17 14   4.9  982 287  4.6 7  4.2  77    0   47 288 -335  2
3941500 2453500 11 17 15   5.0  982 278  5.6 8  4.0  72    0   40 291 -336  2
3941500 2453500 11 17 16   5.0  983 264  4.3 7  3.8  69    0   25 287 -334  2
3941500 2453500 11 17 17   5.0  983 267  3.8 6  3.8  68    0    7 276 -331  2
3941500 2453500 11 17 18   4.6  983 250  3.2 7  3.8  69    0    0 275 -326  2
3941500 2453500 11 17 19   4.6  984 252  3.6 6  3.8  70    0    0 274 -324  2
3941500 2453500 11 17 20   4.6  984 260  3.6 7  3.9  72    0    0 275 -323  2
3941500 2453500 11 17 21   4.5  985 263  3.7 7  3.9  73    0    0 284 -322  2
3941500 2453500 11 17 22   4.4  985 266  3.8 7  4.0  74    0    0 284 -321  2
3941500 2453500 11 17 23   3.8  985 243  3.5 8  3.9  76    0    0 280 -320  2
3941500 2453500 11 17 24   3.3  986 215  3.0 8  3.8  78    0    0 285 -319  2
3941500 2453500 11 18  1   2.7  998 184  2.2 7  3.7  80    0    0 297 -313  2
3941500 2453500 11 18  2   2.3  997 177  1.7 7  3.7  81    0    0 292 -312  2
3941500 2453500 11 18  3   2.1  997 161  1.5 7  3.6  82    0    0 283 -311  2
3941500 2453500 11 18  4   2.2  996 162  1.6 7  3.7  81    0    0 283 -309  2
3941500 2453500 11 18  5   2.2  996 126  1.6 7  3.6  81    0    0 293 -307  2
3941500 2453500 11 18  6   2.3  995 102  1.5 8  3.6  80    0    0 298 -306  2
3941500 2453500 11 18  7   2.2  995 130  1.4 7  3.6  80    0    0 293 -307  2
3941500 2453500 11 18  8   2.0  995 124  1.4 8  3.6  80    0    0 293 -310  2
3941500 2453500 11 18  9   2.1  994 197  1.9 8  3.6  80    0   28 297 -313  2
3941500 2453500 11 18 10   2.3  994 225  1.8 8  3.5  78    0   67 297 -315  2
3941500 2453500 11 18 11   2.1  994  65  1.1 8  3.6  79    0   63 298 -317  2
3941500 2453500 11 18 12   2.5  994  47  1.9 7  3.6  79    3  134 294 -319  2
3941500 2453500 11 18 13   2.5  994 268  1.3 8  3.6  78    0  113 293 -321  2
3941500 2453500 11 18 14   3.2  994 306  1.7 7  3.6  77    3  118 292 -322  2
3941500 2453500 11 18 15   3.4  993  54  1.8 5  3.7  76   35  130 279 -322  2
3941500 2453500 11 18 16   3.2  992   3  2.6 6  3.7  76   31   74 274 -321  2
3941500 2453500 11 18 17   2.6  992 351  2.2 4  3.7  77    3   14 267 -319  2
3941500 2453500 11 18 18   2.1  992   5  2.1 3  3.7  80    0    0 249 -319  2
3941500 2453500 11 18 19   2.1  992  19  2.2 5  3.7  82    0    0 254 -319  2
3941500 2453500 11 18 20   2.0  992  29  1.5 6  3.7  83    0    0 269 -319  2
3941500 2453500 11 18 21   2.2  992  15  1.9 7  3.7  83    0    0 280 -319  2
3941500 2453500 11 18 22   1.8  992  18  1.9 8  3.8  84    0    0 291 -318  2
3941500 2453500 11 18 23   1.9  992  34  2.1 8  3.8  86    0    0 296 -318  2
3941500 2453500 11 18 24   1.8  992  42  2.1 8  3.8  86    0    0 297 -318  2
3941500 2453500 11 19  1   1.6  992  49  2.3 6  3.7  85    0    0 286 -318  2
3941500 2453500 11 19  2   1.3  991  45  2.2 6  3.7  86    0    0 275 -318  2
3941500 2453500 11 19  3   1.1  990  53  2.0 8  3.6  85    0    0 287 -318  2
3941500 2453500 11 19  4   0.9  990  47  2.5 7  3.5  83    0    0 293 -318  2
3941500 2453500 11 19  5   0.7  990  56  2.1 8  3.4  82    0    0 293 -318  2
3941500 2453500 11 19  6   0.6  990  72  2.0 8  3.3  82    0    0 299 -318  2
3941500 2453500 11 19  7   0.4  990  85  2.5 8  3.3  82    0    0 299 -318  2
3941500 2453500 11 19  8   0.6  991 109  3.0 8  3.3  81    0    0 300 -318  2
3941500 2453500 11 19  9   0.5  991 138  3.0 8  3.2  78    0   34 300 -318  2
3941500 2453500 11 19 10   0.9  991 122  1.6 7  3.1  77    0   67 295 -318  2
3941500 2453500 11 19 11   1.4  992 106  2.0 7  3.2  77    0   53 290 -319  2
3941500 2453500 11 19 12   2.0  992 106  2.2 8  3.3  76    0   45 296 -322  2
3941500 2453500 11 19 13   2.4  993 116  2.6 7  3.4  74    0   76 297 -324  2
3941500 2453500 11 19 14   2.6  993 114  3.2 5  3.5  75    3  116 280 -327  2
3941500 2453500 11 19 15   2.6  993 186  1.4 8  3.5  75    0   62 286 -328  2
3941500 2453500 11 19 16   2.5  993 252  1.0 8  3.5  75    0   29 303 -328  2
3941500 2453500 11 19 17   2.6  993 353  0.9 8  3.5  76    0    6 302 -327  2
3941500 2453500 11 19 18   2.4  994  29  1.4 7  3.6  78    0    0 297 -326  2
3941500 2453500 11 19 19   2.4  994 335  1.9 8  3.7  81    0    0 297 -324  2
3941500 2453500 11 19 20   2.5  994 316  0.8 8  3.9  84    0    0 303 -322  2
3941500 2453500 11 19 21   2.5  995 288  1.0 8  3.9  84    0    0 302 -322  2
3941500 2453500 11 19 22   2.2  994 307  1.2 8  4.0  87    0    0 302 -321  2
3941500 2453500 11 19 23   2.3  995 242  1.1 8  4.0  88    0    0 301 -321  2
3941500 2453500 11 19 24   2.5  995 243  0.7 7  4.0  87    0    0 295 -320  2
3941500 2453500 11 20  1   2.6  995 245  0.8 8  4.0  87    0    0 296 -320  2
3941500 2453500 11 20  2   2.6  995  27  0.7 7  4.1  88    0    0 295 -322  2
3941500 2453500 11 20  3   2.6  996  42  0.9 7  4.2  90    0    0 290 -324  2
3941500 2453500 11 20  4   2.6  996 151  0.8 7  4.3  92    0    0 289 -325  2
3941500 2453500 11 20  5   2.8  996 163  1.1 6  4.3  92    0    0 284 -325  2
3941500 2453500 11 20  6   2.8  996 158  1.0 8  4.4  92    0    0 288 -325  2
3941500 2453500 11 20  7   2.9  997 169  1.0 7  4.4  92    0    0 293 -324  2
3941500 2453500 11 20  8   2.8  997  99  1.3 8  4.4  92    0    0 293 -324  2
3941500 2453500 11 20  9   3.3  997 170  0.8 8  4.4  92    8   33 297 -325  2
3941500 2453500 11 20 10   4.0  999 117  0.8 7  4.6  91   19   76 295 -328  2
3941500 2453500 11 20 11   4.6  999 135  0.8 7  4.7  89   10  103 294 -332  2
3941500 2453500 11 20 12   5.4 1000  69  1.0 6  4.7  86   19  126 292 -337  2
3941500 2453500 11 20 13   5.8  999  52  1.0 7  4.8  84   14  124 292 -341  2
3941500 2453500 11 20 14   6.1  999  65  1.0 8  4.9  84    0   74 300 -342  2
3941500 2453500 11 20 15   6.4  999  81  1.0 8  5.0  83    0   62 306 -341  2
3941500 2453500 11 20 16   6.2  999  11  0.8 8  5.0  83   19   39 309 -336  2
3941500 2453500 11 20 17   5.8 1000 233  1.1 8  5.0  84    2    7 309 -327  2
3941500 2453500 11 20 18   5.7 1000 153  0.8 7  4.9  84    0    0 305 -320  2
3941500 2453500 11 20 19   5.5 1000  67  1.0 8  4.9  85    0    0 306 -317  2
3941500 2453500 11 20 20   5.7 1001 174  1.2 8  4.9  86    0    0 312 -316  2
3941500 2453500 11 20 21   5.5 1001 217  1.0 8  4.9  86    0    0 313 -314  2
3941500 2453500 11 20 22   5.6 1001 276  1.4 8  4.9  86    0    0 314 -314  2
3941500 2453500 11 20 23   5.5 1002 324  0.9 8  4.8  84    0    0 316 -313  2
3941500 2453500 11 20 24   5.4 1002 335  0.6 8  4.7  84    0    0 318 -312  2
3941500 2453500 11 21  1   5.0 1002 229  1.4 8  4.8  86    0    0 317 -312  2
3941500 2453500 11 21  2   5.1 1002 232  1.0 8  4.7  86    0    0 316 -311  2
3941500 2453500 11 21  3   4.5 1002 205  1.3 8  4.7  88    0    0 313 -310  2
3941500 2453500 11 21  4   5.1 1002 223  1.7 7  4.7  87    0    0 305 -309  2
3941500 2453500 11 21  5   4.7 1002 181  1.5 7  4.5  83    0    0 298 -308  2
3941500 2453500 11 21  6   4.7 1002 199  2.0 8  4.4  82    0    0 300 -307  2
3941500 2453500 11 21  7   4.6 1002 212  0.9 8  4.4  82    0    0 303 -306  2
3941500 2453500 11 21  8   4.4 1002 145  1.0 8  4.3  82    0    0 302 -305  2
3941500 2453500 11 21  9   4.9 1003  91  1.1 8  4.4  81    1   31 302 -305  2
3941500 2453500 11 21 10   5.2 1003 221  1.3 6  4.5  81    3   69 294 -308  2
3941500 2453500 11 21 11   6.0 1003 319  1.3 7  4.5  78    0   55 288 -313  2
3941500 2453500 11 21 12   7.0 1003  99  1.5 7  4.4  72    0   80 289 -318  2
3941500 2453500 11 21 13   7.6 1002  58  1.8 7  4.3  67   11  125 285 -324  2
3941500 2453500 11 21 14   8.0 1002  97  1.9 7  4.0  60   21  120 282 -327  2
3941500 2453500 11 21 15   8.0 1001 183  2.4 7  3.7  54   18   87 276 -326  2
3941500 2453500 11 21 16   7.6 1001 246  1.8 7  3.6  55   16   44 269 -323  2
3941500 2453500 11 21 17   7.0 1001 228  1.8 8  3.9  60    3   10 264 -319  2
3941500 2453500 11 21 18   5.9 1000 244  2.3 7  4.0  67    0    0 255 -316  2
3941500 2453500 11 21 19   5.5 1000 268  2.2 6  4.0  69    0    0 250 -314  2
3941500 2453500 11 21 20   6.0 1001 259  2.8 6  3.9  68    0    0 250 -313  2
3941500 2453500 11 21 21   4.7 1000 240  3.1 6  3.6  64    0    0 251 -313  2
3941500 2453500 11 21 22   5.1 1000 269  2.0 7  3.4  63    0    0 253 -312  2
3941500 2453500 11 21 23   4.5 1000 224  2.1 7  3.5  65    0    0 258 -312  2
3941500 2453500 11 21 24   4.5  999 227  2.0 6  3.5  67    0    0 258 -311  2
3941500 2453500 11 22  1   5.3  999 217  2.7 5  3.5  64    0    0 257 -311  2
3941500 2453500 11 22  2   3.5  998 234  3.1 5  3.4  65    0    0 255 -310  2
3941500 2453500 11 22  3   2.7  997 231  3.0 4  3.4  71    0    0 250 -309  2
3941500 2453500 11 22  4   3.0  996 234  2.9 4  3.4  72    0    0 249 -309  2
3941500 2453500 11 22  5   3.6  997 244  3.9 6  3.4  70    0    0 256 -309  2
3941500 2453500 11 22  6   3.4  996 219  3.8 6  3.5  70    0    0 263 -310  2
3941500 2453500 11 22  7   4.4  995 219  3.2 7  3.5  70    0    0 271 -312  2
3941500 2453500 11 22  8   3.8  995 218  3.7 7  3.6  69    0    0 278 -313  2
3941500 2453500 11 22  9   3.9  994 194  3.0 7  3.6  70    0   29 281 -312  2
3941500 2453500 11 22 10   5.5  993 230  4.1 7  3.7  69    9   65 285 -314  2
3941500 2453500 11 22 11   5.6  992 222  4.5 8  3.8  66    0   61 293 -318  2
3941500 2453500 11 22 12   6.3  991 236  5.8 8  3.9  66    0   43 300 -325  2
3941500 2453500 11 22 13   7.1  989 213  6.8 6  4.2  67    0   67 296 -332  2
3941500 2453500 11 22 14   8.0  988 242  6.9 6  4.4  67    0   67 291 -337  2
3941500 2453500 11 22 15   7.3  986 248  7.1 7  4.7  70    0   37 298 -338  2
3941500 2453500 11 22 16   6.1  985 238  6.7 8  4.9  78    0   25 309 -337  2
3941500 2453500 11 22 17   5.6  984 239  6.2 8  5.0  84    0    4 313 -335  2
3941500 2453500 11 22 18   5.4  983 243  6.7 8  5.0  86    0    0 314 -334  2
3941500 2453500 11 22 19   5.5  982 269  6.3 8  5.1  88    0    0 315 -332  2
3941500 2453500 11 22 20   5.2  983 263  7.2 8  4.9  86    0    0 315 -330  2
3941500 2453500 11 22 21   4.7  983 279  8.5 6  4.7  84    0    0 300 -328  2
3941500 2453500 11 22 22   1.1  984 328  3.7 7  4.3  90    0    0 285 -328  2
3941500 2453500 11 22 23   1.7  986 296  4.7 7  4.0  93    0    0 285 -329  2
3941500 2453500 11 22 24   1.9  987 298  6.5 8  4.0  91    0    0 290 -329  2
3941500 2453500 11 23  1   1.8  987 299  5.1 4  3.9  88    0    0 274 -327  2
3941500 2453500 11 23  2   2.0  988 297  5.8 2  3.8  85    0    0 243 -324  2
3941500 2453500 11 23  3   2.1  988 295  5.5 4  3.7  81    0    0 243 -321  2
3941500 2453500 11 23  4   1.9  988 277  4.7 5  3.6  81    0    0 256 -318  2
3941500 2453500 11 23  5   1.9  988 290  5.7 4  3.7  82    0    0 254 -316  2
3941500 2453500 11 23  6   1.8  988 283  4.6 5  3.6  81    0    0 253 -314  2
3941500 2453500 11 23  7   1.6  988 283  4.3 7  3.6  81    0    0 265 -313  2
3941500 2453500 11 23  8   1.5  988 281  5.8 7  3.6  83    0    0 274 -313  2
3941500 2453500 11 23  9   1.6  989 292  4.4 7  3.7  85   15   40 273 -313  2
3941500 2453500 11 23 10   1.5  990 283  5.2 4  3.8  87   18   93 257 -314  2
3941500 2453500 11 23 11   2.2  990 303  5.0 4  3.9  88   22  131 244 -316  2
3941500 2453500 11 23 12   2.4  991 304  5.2 5  3.9  86    8  132 249 -318  2
3941500 2453500 11 23 13   1.9  991 305  4.9 6  3.9  87    0   68 257 -319  2
3941500 2453500 11 23 14   2.4  992 292  4.2 6  4.0  88    0   82 263 -320  2
3941500 2453500 11 23 15   2.3  992 290  3.5 6  4.0  88    2   78 263 -320  2
3941500 2453500 11 23 16   2.6  992 298  3.5 6  4.0  87    9   49 263 -320  2
3941500 2453500 11 23 17   1.9  992 308  3.7 7  4.0  87    0    6 265 -319  2
3941500 2453500 11 23 18   1.7  992 298  3.6 7  3.9  89    0    0 267 -318  2
3941500 2453500 11 23 19   1.8  992 283  2.6 5  4.0  90    0    0 260 -317  2
3941500 2453500 11 23 20   2.2  993 271  3.4 5  3.9  88    0    0 253 -316  2
3941500 2453500 11 23 21   2.6  994 269  3.5 6  3.8  83    0    0 260 -316  2
3941500 2453500 11 23 22   2.5  994 270  3.9 6  3.7  79    0    0 266 -316  2
